Time,Node,S,E,I,R
228,7,6210.0,0.0,0.0,122842.57
228,8,5018.0,0.0,0.0,90649.31
228,9,7024.0,0.0,0.0,128699.85
228,10,2605.0,0.0,0.0,56901.484
228,11,4792.0,0.0,0.0,98996.56
228,12,5296.0,0.0,0.0,112650.59
228,13,5973.0,0.0,0.0,125073.695
229,0,299.0,0.0,0.0,26427.025
229,1,342.0,0.0,0.0,32512.746
229,2,287.0,0.0,0.0,32894.156
229,3,1726.0,0.0,0.0,49239.867
229,4,3424.0,0.0,0.0,78175.414
229,5,2790.0,0.0,0.0,50971.164
229,6,6966.0,0.0,0.0,142697.17
229,7,6210.0,0.0,0.0,122838.36
229,8,5018.0,0.0,0.0,90646.17
229,9,7024.0,0.0,0.0,128695.4
229,10,2605.0,0.0,0.0,56899.516
229,11,4792.0,0.0,0.0,98993.14
229,12,5296.0,0.0,0.0,112646.72
229,13,5973.0,0.0,0.0,125069.39
230,0,299.0,0.0,0.0,26424.867
230,1,342.0,0.0,0.0,32510.084
230,2,287.0,0.0,0.0,32891.477
230,3,1726.0,0.0,0.0,49236.605
230,4,3424.0,0.0,0.0,78170.78
230,5,2790.0,0.0,0.0,50968.113
230,6,6966.0,0.0,0.0,142691.47
230,7,6210.0,0.0,0.0,122834.16
230,8,5018.0,0.0,0.0,90643.02
230,9,7024.0,0.0,0.0,128690.945
230,10,2605.0,0.0,0.0,56897.547
230,11,4792.0,0.0,0.0,98989.734
230,12,5296.0,0.0,0.0,112642.836
230,13,5973.0,0.0,0.0,125065.086
231,0,300.0,0.0,0.0,26422.707
231,1,343.0,0.0,0.0,32507.422
231,2,288.0,0.0,0.0,32888.8
231,3,1690.0,0.0,0.0,48866.344
231,4,3442.0,0.0,0.0,78166.14
231,5,2802.0,0.0,0.0,50965.06
231,6,7021.0,0.0,0.0,142683.78
231,7,6263.0,0.0,0.0,122828.94
231,8,5057.0,0.0,0.0,90638.88
231,9,7080.0,0.0,0.0,128686.484
231,10,2629.0,0.0,0.0,56894.582
231,11,4834.0,0.0,0.0,98982.33
231,12,5344.0,0.0,0.0,112638.95
231,13,6026.0,0.0,0.0,125057.78
232,0,300.0,0.0,0.0,26420.547
232,1,343.0,0.0,0.0,32504.762
232,2,288.0,0.0,0.0,32886.125
232,3,1690.0,0.0,0.0,48863.086
232,4,3442.0,0.0,0.0,78161.5
232,5,2802.0,0.0,0.0,50962.008
232,6,7021.0,0.0,0.0,142678.08
232,7,6263.0,0.0,0.0,122824.734
232,8,5057.0,0.0,0.0,90635.734
232,9,7080.0,0.0,0.0,128682.03
232,10,2629.0,0.0,0.0,56892.617
232,11,4834.0,0.0,0.0,98978.914
232,12,5344.0,0.0,0.0,112635.08
232,13,6026.0,0.0,0.0,125053.484
233,0,300.0,0.0,0.0,26418.39
233,1,343.0,0.0,0.0,32502.1
233,2,288.0,0.0,0.0,32883.45
233,3,1690.0,0.0,0.0,48859.824
233,4,3442.0,0.0,0.0,78156.87
233,5,2802.0,0.0,0.0,50958.953
233,6,7021.0,0.0,0.0,142672.38
233,7,6263.0,0.0,0.0,122820.52
233,8,5057.0,0.0,0.0,90632.59
233,9,7080.0,0.0,0.0,128677.58
233,10,2629.0,0.0,0.0,56890.65
233,11,4834.0,0.0,0.0,98975.5
233,12,5344.0,0.0,0.0,112631.195
233,13,6026.0,0.0,0.0,125049.18
234,0,300.0,0.0,0.0,26416.23
234,1,343.0,0.0,0.0,32499.44
234,2,288.0,0.0,0.0,32880.77
234,3,1690.0,0.0,0.0,48856.562
234,4,3442.0,0.0,0.0,78152.234
234,5,2802.0,0.0,0.0,50955.902
234,6,7021.0,0.0,0.0,142666.69
234,7,6263.0,0.0,0.0,122816.31
234,8,5057.0,0.0,0.0,90629.45
234,9,7080.0,0.0,0.0,128673.125
234,10,2629.0,0.0,0.0,56888.684
234,11,4834.0,0.0,0.0,98972.09
234,12,5344.0,0.0,0.0,112627.32
234,13,6026.0,0.0,0.0,125044.875
235,0,300.0,0.0,0.0,26414.074
235,1,343.0,0.0,0.0,32496.777
235,2,288.0,0.0,0.0,32878.094
235,3,1690.0,0.0,0.0,48853.305
235,4,3442.0,0.0,0.0,78147.6
235,5,2802.0,0.0,0.0,50952.85
235,6,7021.0,0.0,0.0,142660.98
235,7,6263.0,0.0,0.0,122812.11
235,8,5057.0,0.0,0.0,90626.31
235,9,7080.0,0.0,0.0,128668.67
235,10,2629.0,0.0,0.0,56886.715
235,11,4834.0,0.0,0.0,98968.69
235,12,5344.0,0.0,0.0,112623.44
235,13,6026.0,0.0,0.0,125040.57
236,0,300.0,0.0,0.0,26411.914
236,1,343.0,0.0,0.0,32494.121
236,2,288.0,0.0,0.0,32875.42
236,3,1690.0,0.0,0.0,48850.043
236,4,3442.0,0.0,0.0,78142.97
236,5,2802.0,0.0,0.0,50949.8
236,6,7021.0,0.0,0.0,142655.28
236,7,6263.0,0.0,0.0,122807.9
236,8,5057.0,0.0,0.0,90623.17
236,9,7080.0,0.0,0.0,128664.22
236,10,2629.0,0.0,0.0,56884.75
236,11,4834.0,0.0,0.0,98965.27
236,12,5344.0,0.0,0.0,112619.56
236,13,6026.0,0.0,0.0,125036.266
237,0,300.0,0.0,0.0,26409.756
237,1,343.0,0.0,0.0,32491.459
237,2,288.0,0.0,0.0,32872.746
237,3,1690.0,0.0,0.0,48846.785
237,4,3442.0,0.0,0.0,78138.33
237,5,2802.0,0.0,0.0,50946.75
237,6,7021.0,0.0,0.0,142649.6
237,7,6263.0,0.0,0.0,122803.695
237,8,5057.0,0.0,0.0,90620.03
237,9,7080.0,0.0,0.0,128659.766
237,10,2629.0,0.0,0.0,56882.785
237,11,4834.0,0.0,0.0,98961.86
237,12,5344.0,0.0,0.0,112615.69
237,13,6026.0,0.0,0.0,125031.97
238,0,301.0,0.0,0.0,26407.598
238,1,344.0,0.0,0.0,32488.8
238,2,289.0,0.0,0.0,32870.07
238,3,1651.0,0.0,0.0,48478.527
238,4,3460.0,0.0,0.0,78133.695
238,5,2814.0,0.0,0.0,50942.7
238,6,7076.0,0.0,0.0,142643.89
238,7,6316.0,0.0,0.0,122797.484
238,8,5096.0,0.0,0.0,90615.89
238,9,7135.0,0.0,0.0,128654.31
238,10,2653.0,0.0,0.0,56879.82
238,11,4877.0,0.0,0.0,98958.45
238,12,5392.0,0.0,0.0,112610.81
238,13,6080.0,0.0,0.0,125025.67
239,0,301.0,0.0,0.0,26405.441
239,1,344.0,0.0,0.0,32486.14
239,2,289.0,0.0,0.0,32867.395
239,3,1651.0,0.0,0.0,48475.27
239,4,3460.0,0.0,0.0,78129.06
239,5,2814.0,0.0,0.0,50939.65
239,6,7076.0,0.0,0.0,142638.19
239,7,6316.0,0.0,0.0,122793.28
239,8,5096.0,0.0,0.0,90612.75
239,9,7135.0,0.0,0.0,128649.86
239,10,2653.0,0.0,0.0,56877.85
239,11,4877.0,0.0,0.0,98955.05
239,12,5392.0,0.0,0.0,112606.93
239,13,6080.0,0.0,0.0,125021.37
240,0,301.0,0.0,0.0,26403.285
240,1,344.0,0.0,0.0,32483.48
240,2,289.0,0.0,0.0,32864.72
240,3,1651.0,0.0,0.0,48472.008
240,4,3460.0,0.0,0.0,78124.44
240,5,2814.0,0.0,0.0,50936.6
240,6,7076.0,0.0,0.0,142632.5
240,7,6316.0,0.0,0.0,122789.08
240,8,5096.0,0.0,0.0,90609.61
240,9,7135.0,0.0,0.0,128645.41
240,10,2653.0,0.0,0.0,56875.887
240,11,4877.0,0.0,0.0,98951.64
240,12,5392.0,0.0,0.0,112603.055
240,13,6080.0,0.0,0.0,125017.07
241,0,301.0,0.0,0.0,26401.127
241,1,344.0,0.0,0.0,32480.822
241,2,289.0,0.0,0.0,32862.047
241,3,1651.0,0.0,0.0,48468.75
241,4,3460.0,0.0,0.0,78119.8
241,5,2814.0,0.0,0.0,50933.55
241,6,7076.0,0.0,0.0,142626.81
241,7,6316.0,0.0,0.0,122784.87
241,8,5096.0,0.0,0.0,90606.47
241,9,7135.0,0.0,0.0,128640.96
241,10,2653.0,0.0,0.0,56873.92
241,11,4877.0,0.0,0.0,98948.234
241,12,5392.0,0.0,0.0,112599.18
241,13,6080.0,0.0,0.0,125012.766
242,0,301.0,0.0,0.0,26398.969
242,1,344.0,0.0,0.0,32478.164
242,2,289.0,0.0,0.0,32859.37
242,3,1651.0,0.0,0.0,48465.492
242,4,3460.0,0.0,0.0,78115.17
242,5,2814.0,0.0,0.0,50930.5
242,6,7076.0,0.0,0.0,142621.11
242,7,6316.0,0.0,0.0,122780.664
242,8,5096.0,0.0,0.0,90603.33
242,9,7135.0,0.0,0.0,128636.51
242,10,2653.0,0.0,0.0,56871.957
242,11,4877.0,0.0,0.0,98944.83
242,12,5392.0,0.0,0.0,112595.305
242,13,6080.0,0.0,0.0,125008.47
243,0,301.0,0.0,0.0,26396.812
243,1,344.0,0.0,0.0,32475.504
243,2,289.0,0.0,0.0,32856.695
243,3,1651.0,0.0,0.0,48462.24
243,4,3460.0,0.0,0.0,78110.54
243,5,2814.0,0.0,0.0,50927.453
243,6,7076.0,0.0,0.0,142615.42
243,7,6316.0,0.0,0.0,122776.46
243,8,5096.0,0.0,0.0,90600.19
243,9,7135.0,0.0,0.0,128632.06
243,10,2653.0,0.0,0.0,56869.992
243,11,4877.0,0.0,0.0,98941.414
243,12,5392.0,0.0,0.0,112591.43
243,13,6080.0,0.0,0.0,125004.17
244,0,301.0,0.0,0.0,26394.656
244,1,344.0,0.0,0.0,32472.848
244,2,289.0,0.0,0.0,32854.023
244,3,1651.0,0.0,0.0,48458.98
244,4,3460.0,0.0,0.0,78105.91
244,5,2814.0,0.0,0.0,50924.402
244,6,7076.0,0.0,0.0,142609.72
244,7,6316.0,0.0,0.0,122772.26
244,8,5096.0,0.0,0.0,90597.05
244,9,7135.0,0.0,0.0,128627.61
244,10,2653.0,0.0,0.0,56868.03
244,11,4877.0,0.0,0.0,98938.01
244,12,5392.0,0.0,0.0,112587.555
244,13,6080.0,0.0,0.0,124999.875
245,0,302.0,0.0,0.0,26392.5
245,1,345.0,0.0,0.0,32470.188
245,2,290.0,0.0,0.0,32851.348
245,3,1613.0,0.0,0.0,48088.723
245,4,3478.0,0.0,0.0,78101.27
245,5,2826.0,0.0,0.0,50921.35
245,6,7131.0,0.0,0.0,142602.03
245,7,6369.0,0.0,0.0,122767.05
245,8,5135.0,0.0,0.0,90593.91
245,9,7191.0,0.0,0.0,128623.16
245,10,2677.0,0.0,0.0,56866.066
245,11,4920.0,0.0,0.0,98934.61
245,12,5440.0,0.0,0.0,112583.68
245,13,6134.0,0.0,0.0,124995.57
246,0,302.0,0.0,0.0,26390.344
246,1,345.0,0.0,0.0,32467.531
246,2,290.0,0.0,0.0,32848.676
246,3,1613.0,0.0,0.0,48085.47
246,4,3478.0,0.0,0.0,78096.64
246,5,2826.0,0.0,0.0,50918.305
246,6,7131.0,0.0,0.0,142596.34
246,7,6369.0,0.0,0.0,122762.84
246,8,5135.0,0.0,0.0,90590.766
246,9,7191.0,0.0,0.0,128618.71
246,10,2677.0,0.0,0.0,56864.1
246,11,4920.0,0.0,0.0,98931.2
246,12,5440.0,0.0,0.0,112579.81
246,13,6134.0,0.0,0.0,124991.27
247,0,302.0,0.0,0.0,26388.19
247,1,345.0,0.0,0.0,32464.875
247,2,290.0,0.0,0.0,32846.0
247,3,1613.0,0.0,0.0,48082.21
247,4,3478.0,0.0,0.0,78092.016
247,5,2826.0,0.0,0.0,50915.258
247,6,7131.0,0.0,0.0,142590.66
247,7,6369.0,0.0,0.0,122758.64
247,8,5135.0,0.0,0.0,90587.63
247,9,7191.0,0.0,0.0,128614.266
247,10,2677.0,0.0,0.0,56862.137
247,11,4920.0,0.0,0.0,98927.8
247,12,5440.0,0.0,0.0,112575.94
247,13,6134.0,0.0,0.0,124986.98
248,0,302.0,0.0,0.0,26386.033
248,1,345.0,0.0,0.0,32462.217
248,2,290.0,0.0,0.0,32843.33
248,3,1613.0,0.0,0.0,48078.957
248,4,3478.0,0.0,0.0,78087.38
248,5,2826.0,0.0,0.0,50912.21
248,6,7131.0,0.0,0.0,142584.97
248,7,6369.0,0.0,0.0,122754.445
248,8,5135.0,0.0,0.0,90584.49
248,9,7191.0,0.0,0.0,128609.81
248,10,2677.0,0.0,0.0,56860.17
248,11,4920.0,0.0,0.0,98924.39
248,12,5440.0,0.0,0.0,112572.06
248,13,6134.0,0.0,0.0,124982.68
249,0,302.0,0.0,0.0,26383.879
249,1,345.0,0.0,0.0,32459.56
249,2,290.0,0.0,0.0,32840.656
249,3,1613.0,0.0,0.0,48075.7
249,4,3478.0,0.0,0.0,78082.76
249,5,2826.0,0.0,0.0,50909.164
249,6,7131.0,0.0,0.0,142579.28
249,7,6369.0,0.0,0.0,122750.24
249,8,5135.0,0.0,0.0,90581.36
249,9,7191.0,0.0,0.0,128605.37
249,10,2677.0,0.0,0.0,56858.21
249,11,4920.0,0.0,0.0,98920.984
249,12,5440.0,0.0,0.0,112568.19
249,13,6134.0,0.0,0.0,124978.38
250,0,302.0,0.0,0.0,26381.723
250,1,345.0,0.0,0.0,32456.904
250,2,290.0,0.0,0.0,32837.984
250,3,1613.0,0.0,0.0,48072.445
250,4,3478.0,0.0,0.0,78078.125
250,5,2826.0,0.0,0.0,50906.117
250,6,7131.0,0.0,0.0,142573.6
250,7,6369.0,0.0,0.0,122746.04
250,8,5135.0,0.0,0.0,90578.22
250,9,7191.0,0.0,0.0,128600.92
250,10,2677.0,0.0,0.0,56856.246
250,11,4920.0,0.0,0.0,98917.58
250,12,5440.0,0.0,0.0,112564.32
250,13,6134.0,0.0,0.0,124974.09
251,0,302.0,0.0,0.0,26379.566
251,1,345.0,0.0,0.0,32454.248
251,2,290.0,0.0,0.0,32835.312
251,3,1613.0,0.0,0.0,48069.19
251,4,3478.0,0.0,0.0,78073.5
251,5,2826.0,0.0,0.0,50903.07
251,6,7131.0,0.0,0.0,142567.89
251,7,6369.0,0.0,0.0,122741.836
251,8,5135.0,0.0,0.0,90575.08
251,9,7191.0,0.0,0.0,128596.48
251,10,2677.0,0.0,0.0,56854.28
251,11,4920.0,0.0,0.0,98914.17
251,12,5440.0,0.0,0.0,112560.445
251,13,6134.0,0.0,0.0,124969.8
252,0,303.0,0.0,0.0,26377.414
252,1,346.0,0.0,0.0,32451.592
252,2,291.0,0.0,0.0,32832.64
252,3,1563.0,0.0,0.0,47707.938
252,4,3496.0,0.0,0.0,78068.875
252,5,2838.0,0.0,0.0,50900.023
252,6,7186.0,0.0,0.0,142560.2
252,7,6422.0,0.0,0.0,122734.64
252,8,5175.0,0.0,0.0,90570.945
252,9,7247.0,0.0,0.0,128589.03
252,10,2702.0,0.0,0.0,56852.32
252,11,4963.0,0.0,0.0,98909.766
252,12,5489.0,0.0,0.0,112556.58
252,13,6188.0,0.0,0.0,124965.5
253,0,303.0,0.0,0.0,26375.258
253,1,346.0,0.0,0.0,32448.934
253,2,291.0,0.0,0.0,32829.97
253,3,1563.0,0.0,0.0,47704.684
253,4,3496.0,0.0,0.0,78064.25
253,5,2838.0,0.0,0.0,50896.977
253,6,7186.0,0.0,0.0,142554.52
253,7,6422.0,0.0,0.0,122730.44
253,8,5175.0,0.0,0.0,90567.81
253,9,7247.0,0.0,0.0,128584.586
253,10,2702.0,0.0,0.0,56850.36
253,11,4963.0,0.0,0.0,98906.36
253,12,5489.0,0.0,0.0,112552.7
253,13,6188.0,0.0,0.0,124961.2
254,0,303.0,0.0,0.0,26373.104
254,1,346.0,0.0,0.0,32446.281
254,2,291.0,0.0,0.0,32827.297
254,3,1563.0,0.0,0.0,47701.43
254,4,3496.0,0.0,0.0,78059.625
254,5,2838.0,0.0,0.0,50893.93
254,6,7186.0,0.0,0.0,142548.83
254,7,6422.0,0.0,0.0,122726.234
254,8,5175.0,0.0,0.0,90564.67
254,9,7247.0,0.0,0.0,128580.14
254,10,2702.0,0.0,0.0,56848.395
254,11,4963.0,0.0,0.0,98902.96
254,12,5489.0,0.0,0.0,112548.83
254,13,6188.0,0.0,0.0,124956.91
255,0,303.0,0.0,0.0,26370.95
255,1,346.0,0.0,0.0,32443.625
255,2,291.0,0.0,0.0,32824.63
255,3,1563.0,0.0,0.0,47698.17
255,4,3496.0,0.0,0.0,78055.0
255,5,2838.0,0.0,0.0,50890.887
255,6,7186.0,0.0,0.0,142543.14
255,7,6422.0,0.0,0.0,122722.03
255,8,5175.0,0.0,0.0,90561.53
255,9,7247.0,0.0,0.0,128575.695
255,10,2702.0,0.0,0.0,56846.434
255,11,4963.0,0.0,0.0,98899.56
255,12,5489.0,0.0,0.0,112544.96
255,13,6188.0,0.0,0.0,124952.61
256,0,303.0,0.0,0.0,26368.795
256,1,346.0,0.0,0.0,32440.969
256,2,291.0,0.0,0.0,32821.957
256,3,1563.0,0.0,0.0,47694.92
256,4,3496.0,0.0,0.0,78050.37
256,5,2838.0,0.0,0.0,50887.844
256,6,7186.0,0.0,0.0,142537.47
256,7,6422.0,0.0,0.0,122717.836
256,8,5175.0,0.0,0.0,90558.41
256,9,7247.0,0.0,0.0,128571.25
256,10,2702.0,0.0,0.0,56844.47
256,11,4963.0,0.0,0.0,98896.16
256,12,5489.0,0.0,0.0,112541.09
256,13,6188.0,0.0,0.0,124948.32
257,0,303.0,0.0,0.0,26366.643
257,1,346.0,0.0,0.0,32438.316
257,2,291.0,0.0,0.0,32819.285
257,3,1563.0,0.0,0.0,47691.668
257,4,3496.0,0.0,0.0,78045.74
257,5,2838.0,0.0,0.0,50884.797
257,6,7186.0,0.0,0.0,142531.77
257,7,6422.0,0.0,0.0,122713.64
257,8,5175.0,0.0,0.0,90555.266
257,9,7247.0,0.0,0.0,128566.805
257,10,2702.0,0.0,0.0,56842.508
257,11,4963.0,0.0,0.0,98892.75
257,12,5489.0,0.0,0.0,112537.22
257,13,6188.0,0.0,0.0,124944.03
258,0,303.0,0.0,0.0,26364.488
258,1,346.0,0.0,0.0,32435.66
258,2,291.0,0.0,0.0,32816.617
258,3,1563.0,0.0,0.0,47688.414
258,4,3496.0,0.0,0.0,78041.12
258,5,2838.0,0.0,0.0,50881.75
258,6,7186.0,0.0,0.0,142526.1
258,7,6422.0,0.0,0.0,122709.44
258,8,5175.0,0.0,0.0,90552.13
258,9,7247.0,0.0,0.0,128562.36
258,10,2702.0,0.0,0.0,56840.547
258,11,4963.0,0.0,0.0,98889.35
258,12,5489.0,0.0,0.0,112533.35
258,13,6188.0,0.0,0.0,124939.734
259,0,304.0,0.0,0.0,26362.336
259,1,347.0,0.0,0.0,32433.006
259,2,292.0,0.0,0.0,32813.945
259,3,1515.0,0.0,0.0,47328.164
259,4,3514.0,0.0,0.0,78036.5
259,5,2850.0,0.0,0.0,50878.707
259,6,7241.0,0.0,0.0,142519.4
259,7,6475.0,0.0,0.0,122705.24
259,8,5214.0,0.0,0.0,90549.0
259,9,7303.0,0.0,0.0,128557.92
259,10,2726.0,0.0,0.0,56837.586
259,11,5006.0,0.0,0.0,98883.945
259,12,5537.0,0.0,0.0,112527.484
259,13,6242.0,0.0,0.0,124934.445
260,0,304.0,0.0,0.0,26360.182
260,1,347.0,0.0,0.0,32430.352
260,2,292.0,0.0,0.0,32811.277
260,3,1515.0,0.0,0.0,47324.91
260,4,3514.0,0.0,0.0,78031.875
260,5,2850.0,0.0,0.0,50875.664
260,6,7241.0,0.0,0.0,142513.72
260,7,6475.0,0.0,0.0,122701.05
260,8,5214.0,0.0,0.0,90545.86
260,9,7303.0,0.0,0.0,128553.48
260,10,2726.0,0.0,0.0,56835.625
260,11,5006.0,0.0,0.0,98880.55
260,12,5537.0,0.0,0.0,112523.62
260,13,6242.0,0.0,0.0,124930.15
261,0,304.0,0.0,0.0,26358.027
261,1,347.0,0.0,0.0,32427.7
261,2,292.0,0.0,0.0,32808.61
261,3,1515.0,0.0,0.0,47321.66
261,4,3514.0,0.0,0.0,78027.25
261,5,2850.0,0.0,0.0,50872.617
261,6,7241.0,0.0,0.0,142508.03
261,7,6475.0,0.0,0.0,122696.84
261,8,5214.0,0.0,0.0,90542.73
261,9,7303.0,0.0,0.0,128549.03
261,10,2726.0,0.0,0.0,56833.66
261,11,5006.0,0.0,0.0,98877.14
261,12,5537.0,0.0,0.0,112519.75
261,13,6242.0,0.0,0.0,124925.86
262,0,304.0,0.0,0.0,26355.875
262,1,347.0,0.0,0.0,32425.045
262,2,292.0,0.0,0.0,32805.938
262,3,1515.0,0.0,0.0,47318.406
262,4,3514.0,0.0,0.0,78022.625
262,5,2850.0,0.0,0.0,50869.58
262,6,7241.0,0.0,0.0,142502.34
262,7,6475.0,0.0,0.0,122692.65
262,8,5214.0,0.0,0.0,90539.59
262,9,7303.0,0.0,0.0,128544.59
262,10,2726.0,0.0,0.0,56831.7
262,11,5006.0,0.0,0.0,98873.74
262,12,5537.0,0.0,0.0,112515.875
262,13,6242.0,0.0,0.0,124921.57
263,0,304.0,0.0,0.0,26353.723
263,1,347.0,0.0,0.0,32422.39
263,2,292.0,0.0,0.0,32803.27
263,3,1515.0,0.0,0.0,47315.156
263,4,3514.0,0.0,0.0,78018.0
263,5,2850.0,0.0,0.0,50866.53
263,6,7241.0,0.0,0.0,142496.67
263,7,6475.0,0.0,0.0,122688.45
263,8,5214.0,0.0,0.0,90536.46
263,9,7303.0,0.0,0.0,128540.15
263,10,2726.0,0.0,0.0,56829.742
263,11,5006.0,0.0,0.0,98870.34
263,12,5537.0,0.0,0.0,112512.01
263,13,6242.0,0.0,0.0,124917.28
264,0,304.0,0.0,0.0,26351.57
264,1,347.0,0.0,0.0,32419.738
264,2,292.0,0.0,0.0,32800.6
264,3,1515.0,0.0,0.0,47311.906
264,4,3514.0,0.0,0.0,78013.38
264,5,2850.0,0.0,0.0,50863.49
264,6,7241.0,0.0,0.0,142490.98
264,7,6475.0,0.0,0.0,122684.25
264,8,5214.0,0.0,0.0,90533.33
264,9,7303.0,0.0,0.0,128535.71
264,10,2726.0,0.0,0.0,56827.78
264,11,5006.0,0.0,0.0,98866.945
264,12,5537.0,0.0,0.0,112508.14
264,13,6242.0,0.0,0.0,124912.984
265,0,304.0,0.0,0.0,26349.418
265,1,347.0,0.0,0.0,32417.086
265,2,292.0,0.0,0.0,32797.934
265,3,1515.0,0.0,0.0,47308.656
265,4,3514.0,0.0,0.0,78008.76
265,5,2850.0,0.0,0.0,50860.445
265,6,7241.0,0.0,0.0,142485.31
265,7,6475.0,0.0,0.0,122680.06
265,8,5214.0,0.0,0.0,90530.195
265,9,7303.0,0.0,0.0,128531.266
265,10,2726.0,0.0,0.0,56825.82
265,11,5006.0,0.0,0.0,98863.55
265,12,5537.0,0.0,0.0,112504.28
265,13,6242.0,0.0,0.0,124908.695
266,0,305.0,0.0,0.0,26347.266
266,1,348.0,0.0,0.0,32414.434
266,2,293.0,0.0,0.0,32795.266
266,3,1479.0,0.0,0.0,46935.406
266,4,3532.0,0.0,0.0,78004.14
266,5,2862.0,0.0,0.0,50857.406
266,6,7296.0,0.0,0.0,142478.62
266,7,6528.0,0.0,0.0,122673.86
266,8,5254.0,0.0,0.0,90525.06
266,9,7359.0,0.0,0.0,128525.83
266,10,2750.0,0.0,0.0,56823.86
266,11,5048.0,0.0,0.0,98858.14
266,12,5586.0,0.0,0.0,112499.41
266,13,6296.0,0.0,0.0,124904.41
267,0,305.0,0.0,0.0,26345.115
267,1,348.0,0.0,0.0,32411.781
267,2,293.0,0.0,0.0,32792.594
267,3,1479.0,0.0,0.0,46932.156
267,4,3532.0,0.0,0.0,77999.516
267,5,2862.0,0.0,0.0,50854.363
267,6,7296.0,0.0,0.0,142472.94
267,7,6528.0,0.0,0.0,122669.67
267,8,5254.0,0.0,0.0,90521.93
267,9,7359.0,0.0,0.0,128521.39
267,10,2750.0,0.0,0.0,56821.9
267,11,5048.0,0.0,0.0,98854.74
267,12,5586.0,0.0,0.0,112495.55
267,13,6296.0,0.0,0.0,124900.12
268,0,305.0,0.0,0.0,26342.965
268,1,348.0,0.0,0.0,32409.129
268,2,293.0,0.0,0.0,32789.93
268,3,1479.0,0.0,0.0,46928.906
268,4,3532.0,0.0,0.0,77994.9
268,5,2862.0,0.0,0.0,50851.32
268,6,7296.0,0.0,0.0,142467.27
268,7,6528.0,0.0,0.0,122665.47
268,8,5254.0,0.0,0.0,90518.8
268,9,7359.0,0.0,0.0,128516.945
268,10,2750.0,0.0,0.0,56819.938
268,11,5048.0,0.0,0.0,98851.34
268,12,5586.0,0.0,0.0,112491.68
268,13,6296.0,0.0,0.0,124895.83
269,0,305.0,0.0,0.0,26340.812
269,1,348.0,0.0,0.0,32406.477
269,2,293.0,0.0,0.0,32787.26
269,3,1479.0,0.0,0.0,46925.656
269,4,3532.0,0.0,0.0,77990.28
269,5,2862.0,0.0,0.0,50848.28
269,6,7296.0,0.0,0.0,142461.6
269,7,6528.0,0.0,0.0,122661.28
269,8,5254.0,0.0,0.0,90515.664
269,9,7359.0,0.0,0.0,128512.51
269,10,2750.0,0.0,0.0,56817.977
269,11,5048.0,0.0,0.0,98847.945
269,12,5586.0,0.0,0.0,112487.81
269,13,6296.0,0.0,0.0,124891.54
270,0,305.0,0.0,0.0,26338.66
270,1,348.0,0.0,0.0,32403.824
270,2,293.0,0.0,0.0,32784.594
270,3,1479.0,0.0,0.0,46922.406
270,4,3532.0,0.0,0.0,77985.66
270,5,2862.0,0.0,0.0,50845.24
270,6,7296.0,0.0,0.0,142455.9
270,7,6528.0,0.0,0.0,122657.086
270,8,5254.0,0.0,0.0,90512.53
270,9,7359.0,0.0,0.0,128508.07
270,10,2750.0,0.0,0.0,56816.02
270,11,5048.0,0.0,0.0,98844.55
270,12,5586.0,0.0,0.0,112483.95
270,13,6296.0,0.0,0.0,124887.25
271,0,305.0,0.0,0.0,26336.51
271,1,348.0,0.0,0.0,32401.176
271,2,293.0,0.0,0.0,32781.93
271,3,1479.0,0.0,0.0,46919.16
271,4,3532.0,0.0,0.0,77981.04
271,5,2862.0,0.0,0.0,50842.195
271,6,7296.0,0.0,0.0,142450.22
271,7,6528.0,0.0,0.0,122652.89
271,8,5254.0,0.0,0.0,90509.41
271,9,7359.0,0.0,0.0,128503.63
271,10,2750.0,0.0,0.0,56814.06
271,11,5048.0,0.0,0.0,98841.15
271,12,5586.0,0.0,0.0,112480.086
271,13,6296.0,0.0,0.0,124882.97
272,0,305.0,0.0,0.0,26334.36
272,1,348.0,0.0,0.0,32398.523
272,2,293.0,0.0,0.0,32779.26
272,3,1479.0,0.0,0.0,46915.91
272,4,3532.0,0.0,0.0,77976.42
272,5,2862.0,0.0,0.0,50839.156
272,6,7296.0,0.0,0.0,142444.56
272,7,6528.0,0.0,0.0,122648.7
272,8,5254.0,0.0,0.0,90506.27
272,9,7359.0,0.0,0.0,128499.195
272,10,2750.0,0.0,0.0,56812.1
272,11,5048.0,0.0,0.0,98837.75
272,12,5586.0,0.0,0.0,112476.22
272,13,6296.0,0.0,0.0,124878.68
273,0,306.0,0.0,0.0,26332.21
273,1,349.0,0.0,0.0,32395.873
273,2,294.0,0.0,0.0,32776.594
273,3,1438.0,0.0,0.0,46547.664
273,4,3550.0,0.0,0.0,77971.805
273,5,2874.0,0.0,0.0,50836.117
273,6,7352.0,0.0,0.0,142437.88
273,7,6581.0,0.0,0.0,122640.5
273,8,5294.0,0.0,0.0,90502.14
273,9,7414.0,0.0,0.0,128493.76
273,10,2774.0,0.0,0.0,56810.14
273,11,5091.0,0.0,0.0,98834.36
273,12,5635.0,0.0,0.0,112470.36
273,13,6349.0,0.0,0.0,124873.39
274,0,306.0,0.0,0.0,26330.059
274,1,349.0,0.0,0.0,32393.223
274,2,294.0,0.0,0.0,32773.93
274,3,1438.0,0.0,0.0,46544.414
274,4,3550.0,0.0,0.0,77967.19
